chunksize,conns,delta
131072,6,0.036930084
131072,5,0.019850016
131072,4,0.022059917
131072,3,0.018779993
131072,2,0.018229961
131072,1,0.018660069
65536,50,0.06114006
65536,49,0.040849924
65536,48,0.06953001
65536,47,0.055510044
65536,46,0.037440062
65536,45,0.063740015
65536,44,0.037019968
65536,43,0.052609921
65536,42,0.03470993
65536,41,0.081829786
65536,40,0.042899847
65536,39,0.037529945
65536,38,0.035269976
65536,37,0.043040037
65536,36,0.037050009
65536,35,0.034009933
65536,34,0.031169891
65536,33,0.033459902
65536,32,0.051100016
65536,31,0.03358984
65536,30,0.035449982
65536,29,0.049649954
65536,28,0.047549963
65536,27,0.028779984
65536,26,0.027509928
65536,25,0.028020144
65536,24,0.046149969
65536,23,0.042000055
65536,22,0.028059959
65536,21,0.023570061
65536,20,0.024129868
65536,19,0.023249865
65536,18,0.022379875
65536,17,0.02230978
65536,16,0.023369789
65536,15,0.022279978
65536,14,0.022919893
65536,13,0.020760059
65536,12,0.019629955
65536,11,0.021400213
65536,10,0.022020102
65536,9,0.020480156
65536,8,0.020040035
65536,7,0.018729925
65536,6,0.019189835
65536,5,0.019579887
65536,4,0.01880002
65536,3,0.021559954
65536,2,0.019159794
65536,1,0.019429922
32768,50,0.051290035
32768,49,0.04260993
32768,48,0.039230108
32768,47,0.05862999
32768,46,0.042279959
32768,45,0.040239811
32768,44,0.068109989
32768,43,0.038389921
32768,42,0.05257988
32768,41,0.037970066
32768,40,0.034650087
32768,39,0.034529924
32768,38,0.048750162
32768,37,0.034480095
32768,36,0.034510136
32768,35,0.033760071
32768,34,0.034349918
32768,33,0.038210154
32768,32,0.030369997
32768,31,0.029190063
32768,30,0.029249907
32768,29,0.027549982
32768,28,5.024019957
32768,27,0.030179977
32768,26,0.059489965
32768,25,0.027770042
32768,24,0.027359962
32768,23,0.024290085
32768,22,0.025640011
32768,21,0.23623991
32768,20,0.026160002
32768,19,0.064869881
32768,18,0.027259827
32768,17,0.022410154
32768,16,0.022910118
32768,15,0.025660038
32768,14,0.023600101
32768,13,0.021559954
32768,12,0.023110151
32768,11,0.022069931
32768,10,0.021579981
32768,9,0.020699978
32768,8,0.018980026
32768,7,0.018480062
32768,6,0.01891017
32768,5,0.018399954
32768,4,0.017910004
32768,3,0.020280123
32768,2,0.020590067
32768,1,0.022510052
16384,50,0.082010031
16384,49,0.072390079
16384,48,0.076539993
16384,47,0.051390171
16384,46,0.043400049
16384,45,0.049759865
16384,44,0.084169865
16384,43,0.045179844
16384,42,0.03670001
16384,41,0.045559883
16384,40,0.047709942
16384,39,0.048619986
16384,38,0.037830114
16384,37,0.041619778
16384,36,0.051900148
16384,35,0.038170099
16384,34,0.039550066
16384,33,0.066529989
16384,32,0.089250088
16384,31,0.040480137
16384,30,0.032359838
16384,29,0.064010143
16384,28,0.03557992
16384,27,0.056910038
16384,26,0.067399979
16384,25,0.031860113
16384,24,0.03166008
16384,23,0.027960062
16384,22,0.030609846
16384,21,0.046649933
16384,20,0.06697011
16384,19,0.023040056
16384,18,0.028120041
16384,17,0.02733016
16384,16,0.025840044
16384,15,0.02823019
16384,14,0.026570082
16384,13,0.235849857
16384,12,0.021919966
16384,11,0.021970034
16384,10,0.026309967
16384,9,0.022850037
16384,8,0.019570112
16384,7,0.026040077
16384,6,0.025579929
16384,5,0.023649931
16384,4,0.022340059
16384,3,0.020440102
16384,2,0.020920038
16384,1,0.026599884
8192,50,0.052759886
8192,49,0.04934001
8192,48,0.047240019
8192,47,0.044680119
8192,46,0.042129993
8192,45,0.036689997
8192,44,0.039789915
8192,43,0.042690039
8192,42,5.028389931
8192,41,0.047060013
8192,40,0.045729876
8192,39,0.043600082
8192,38,0.050390005
8192,37,0.044819832
8192,36,0.034280062
8192,35,0.035820007
8192,34,0.03188014
8192,33,0.032049894
8192,32,0.032509804
8192,31,0.034359932
8192,30,0.031780005
8192,29,0.032760143
8192,28,0.030550003
8192,27,0.030030012
8192,26,0.031460047
8192,25,0.029249907
8192,24,0.030610085
8192,23,0.027940035
8192,22,0.025480032
8192,21,0.032350063
8192,20,0.030629873
8192,19,0.048559904
8192,18,0.028820038
8192,17,0.025680065
8192,16,0.022510052
8192,15,0.025729895
8192,14,0.023740053
8192,13,0.022269964
8192,12,0.025540113
8192,11,0.023390055
8192,10,0.021989822
8192,9,0.023869991
8192,8,0.018199921
8192,7,0.02173996
8192,6,0.018300056
8192,5,0.020059824
8192,4,0.018639803
8192,3,0.021720171
8192,2,0.021529913
8192,1,0.028640032
4096,50,0.051129818
4096,49,0.05622983
4096,48,0.045250177
4096,47,0.04068017
4096,46,0.045469999
4096,45,0.043459892
4096,44,0.053299904
4096,43,0.043730021
4096,42,0.046869993
4096,41,0.036249876
4096,40,0.075299978
4096,39,0.05637002
4096,38,0.032360077
4096,37,0.035049915
4096,36,0.033940077
4096,35,0.038969994
4096,34,0.032959938
4096,33,0.031380177
4096,32,0.033450127
4096,31,0.031149864
4096,30,0.035290003
4096,29,0.032059908
4096,28,0.032989979
4096,27,0.033980131
4096,26,0.03166008
4096,25,0.032389879
4096,24,0.030489922
4096,23,0.031919956
4096,22,0.030639887
4096,21,0.02813983
4096,20,0.03042984
4096,19,0.027260065
4096,18,0.027510166
4096,17,0.026459932
4096,16,0.026420116
4096,15,0.028299809
4096,14,0.027570009
4096,13,0.02354002
4096,12,0.024169922
4096,11,0.025020123
4096,10,0.023699999
4096,9,0.034300089
4096,8,0.021540165
4096,7,0.020069838
4096,6,0.019610167
4096,5,0.020539999
4096,4,0.022670031
4096,3,0.018379927
4096,2,0.019989967
4096,1,0.01989007
2048,50,0.049390078
2048,49,0.055109978
2048,48,0.059059858
2048,47,0.061249971
2048,46,0.056169987
2048,45,0.055860043
2048,44,0.054350138
2048,43,0.039910078
2048,42,0.045539856
2048,41,0.042700052
2048,40,0.046740055
2048,39,0.045639992
2048,38,0.045799971
2048,37,0.047549963
2048,36,0.047850132
2048,35,0.044759989
2048,34,0.043080091
2048,33,0.036970139
2048,32,0.037810087
2048,31,0.035629988
2048,30,0.03798008
2048,29,0.036760092
2048,28,0.037940025
2048,27,0.033839941
2048,26,0.042670012
2048,25,0.030049801
2048,24,0.033720016
2048,23,0.047200203
2048,22,0.049350023
2048,21,0.032180071
2048,20,0.029349804
2048,19,0.028270006
2048,18,0.029579878
2048,17,0.047120094
2048,16,0.041040182
2048,15,0.027139902
2048,14,0.0496099
2048,13,0.025560141
2048,12,0.026890039
2048,11,0.032850027
2048,10,0.050420046
2048,9,0.026460171
2048,8,0.02718997
2048,7,0.024990082
2048,6,0.046820164
2048,5,0.022770166
2048,4,0.019109964
2048,3,0.023410082
2048,2,0.02305007
2048,1,0.022390127
1024,50,0.05403018
1024,49,0.052739859
1024,48,0.064970016
1024,47,0.053159952
1024,46,0.054589987
1024,45,0.053670168
1024,44,0.061980009
1024,43,0.065750122
1024,42,0.056260109
1024,41,0.049289942
1024,40,0.050619841
1024,39,0.054280043
1024,38,0.05024004
1024,37,0.058279991
1024,36,0.042819977
1024,35,0.043749809
1024,34,0.042409897
1024,33,0.066550016
1024,32,0.038120031
1024,31,0.040989876
1024,30,0.03903985
1024,29,0.03760004
1024,28,0.041739941
1024,27,0.042769909
1024,26,0.037329912
1024,25,0.042700052
1024,24,0.03426981
1024,23,0.043359995
1024,22,0.039139986
1024,21,0.035610199
1024,20,0.042109966
1024,19,0.027559996
1024,18,0.029770136
1024,17,0.026730061
1024,16,0.027570009
1024,15,0.034339905
1024,14,0.034759998
1024,13,0.033710003
1024,12,0.033329964
1024,11,0.033060074
1024,10,0.031389952
1024,9,0.032949924
1024,8,0.024240017
1024,7,0.025069952
1024,6,0.022500038
1024,5,0.023969889
1024,4,0.024060011
1024,3,0.037859917
1024,2,0.03670001
1024,1,0.034759998
512,50,0.073909998
512,49,0.073879957
512,48,0.085950136
512,47,0.096690178
512,46,0.091909885
512,45,0.068030119
512,44,0.067579985
512,43,0.075809956
512,42,0.065169811
512,41,5.029369831
512,40,0.054029942
512,39,0.050250053
512,38,0.051399946
512,37,0.050659895
512,36,0.072450161
512,35,0.054879904
512,34,0.050519943
512,33,0.051240206
512,32,0.049510002
512,31,0.047930002
512,30,0.055979967
512,29,0.047189951
512,28,0.046159983
512,27,0.047820091
512,26,0.06682992
512,25,0.048750162
512,24,0.087020159
512,23,0.045789957
512,22,0.045499802
512,21,0.045330048
512,20,0.042170048
512,19,0.044450045
512,18,0.036989927
512,17,0.038559914
512,16,0.041590214
512,15,0.044780016
512,14,0.038759947
512,13,0.043970108
512,12,0.042209864
512,11,0.040980101
512,10,0.038910151
512,9,0.038049936
512,8,0.04377985
512,7,0.036999941
512,6,0.034990072
512,5,0.031610012
512,4,0.036449909
512,3,0.02327013
512,2,0.024940014
512,1,0.021449804
256,50,0.109529972
256,49,0.076359987
256,48,0.096500158
256,47,0.080280066
256,46,0.071780205
256,45,0.070569992
256,44,0.068660021
256,43,0.068609953
256,42,0.084070206
256,41,0.072390079
256,40,0.071360111
256,39,0.064860106
256,38,0.064800024
256,37,0.092069864
256,36,0.065920115
256,35,0.064510107
256,34,0.065260172
256,33,0.06400013
256,32,0.064540148
256,31,0.060859919
256,30,0.063499928
256,29,0.059930086
256,28,0.062190056
256,27,0.062099934
256,26,0.059639931
256,25,0.060640097
256,24,0.060719967
256,23,0.057379961
256,22,0.056349993
256,21,0.055740118
256,20,0.057330132
256,19,0.060689926
256,18,0.052869797
256,17,0.05396986
256,16,0.056499958
256,15,0.053529978
256,14,0.073889971
